1024,1,4,256,64,148837117810898,93997808,0.213019,709
1024,1,32,32,8,98455466674991,58006061,0.132136,175
1024,1,64,16,4,108705206201187,63981664,0.143313,336
1024,1,128,8,2,128340276379085,73361957,0.177209,848
1024,2,4,128,32,127370294805999,80289359,0.181165,598
1024,2,32,16,4,81710788668855,47295713,0.107611,231
1024,2,64,8,2,89874288939931,51442405,0.118585,278
1024,2,128,4,1,104475655419129,57775984,0.13071,484
1024,4,4,64,16,114310532490327,72643191,0.163867,720
1024,4,32,8,2,74421669657964,43331045,0.094913,333
1024,4,64,4,1,84056573667443,48115906,0.107995,297
1024,4,128,2,0,98426753368961,54119691,0.124982,840
1024,8,4,32,8,111448316534164,70984765,0.160502,564
1024,8,32,4,1,68381108968602,40968855,0.0879853,305
1024,8,64,2,0,81850110401893,46872521,0.105183,514
1024,8,128,1,0,94523341143516,53134158,0.126628,540
4096,1,4,1024,256,84551449188688,54223916,0.13385,5282
4096,1,32,128,32,50287581274363,31163760,0.0717624,4386
4096,1,64,64,16,53096696971891,32119488,0.0730707,4326
4096,1,128,32,8,60936927869528,35470072,0.100202,3766
4096,2,4,512,128,76212911366498,49840824,0.123393,2185
4096,2,32,64,16,42281325443791,27163875,0.0594964,1152
4096,2,64,32,8,41510686732116,26644694,0.0576498,1865
4096,2,128,16,4,45401433688274,27992069,0.0637457,4002
4096,4,4,256,64,74630408921643,48792025,0.120644,3451
4096,4,32,32,8,40138316672400,25921134,0.0556639,1139
4096,4,64,16,4,38435573126700,24831197,0.0508328,2450
4096,4,128,8,2,41425356421840,26147739,0.0520281,3907
4096,8,4,128,32,73122822469555,48675847,0.120333,3669
4096,8,32,16,4,39662921234535,25797765,0.054751,1174
4096,8,64,8,2,37959609738434,24691090,0.0498222,1868
4096,8,128,4,1,38612242820095,24913030,0.0485027,3656
16384,1,4,4096,1024,43258991638320,26477491,0.0800308,9351
16384,1,32,512,128,30042168896223,19900287,0.0459737,7658
16384,1,64,256,64,29477408830119,19545839,0.0415428,9108
16384,1,128,128,32,29912025826332,19625607,0.0436591,8854
16384,2,4,2048,512,35696437660769,21577868,0.0694262,9988
16384,2,32,256,64,26222686828860,18116109,0.0390668,9987
16384,2,64,128,32,24652231189486,17244912,0.0323063,11335
16384,2,128,64,16,23843994817020,16413189,0.0283855,11447
16384,4,4,1024,256,32997580756631,19535137,0.0664643,9817
16384,4,32,128,32,25838873977581,17880815,0.0382884,9655
16384,4,64,64,16,24190002447895,17102908,0.0310608,11372
16384,4,128,32,8,22837150684402,15928957,0.0259813,17065
16384,8,4,512,128,31920114383373,18732534,0.0645885,10793
16384,8,32,64,16,25402951653170,17541169,0.037972,10283
16384,8,64,32,8,23939544470836,17070076,0.0306553,11481
16384,8,128,16,4,22150232511495,15705075,0.0253547,12580
65536,1,4,16384,4096,22117356001907,11502845,0.0516143,14432
65536,1,32,2048,512,16286123486873,10229770,0.0316677,17012
65536,1,64,1024,256,17618908314143,11518693,0.0312285,17701
65536,1,128,512,128,19828365608158,13080998,0.0346184,21583
65536,2,4,8192,2048,18240321632670,8958641,0.041168,16852
65536,2,32,1024,256,13603510873500,8497884,0.0247524,18436
65536,2,64,512,128,15324353002075,10383044,0.0253164,22779
65536,2,128,256,64,16841530145917,11643231,0.023123,26137
65536,4,4,4096,1024,16745951378557,7889087,0.0373071,16471
65536,4,32,512,128,12247228644174,7576313,0.0233484,17427
65536,4,64,256,64,14931434189009,10021477,0.025813,22521
65536,4,128,128,32,16521310110900,11459911,0.0222281,24805
65536,8,4,2048,512,16306581586248,7616090,0.0362318,17423
65536,8,32,256,64,11587136952547,7088221,0.0220417,20058
65536,8,64,128,32,14711619783962,10031202,0.0267435,25686
65536,8,128,64,16,16522054100875,11526347,0.0221678,27168
131072,1,4,32768,8192,17708718963056,8937672,0.0442463,16990
131072,1,32,4096,1024,12145172451303,7193133,0.0221801,18756
131072,1,64,2048,512,12651926847699,7951091,0.0218529,21414
131072,1,128,1024,256,14959778703855,9631089,0.0265151,29775
131072,2,4,16384,4096,14828050729401,7035378,0.0363855,18306
131072,2,32,2048,512,9343613582055,5333690,0.0156272,21569
131072,2,64,1024,256,10458063437163,6523802,0.016543,24774
131072,2,128,512,128,12807252082754,8516951,0.0182049,28438
131072,4,4,8192,2048,14198881456246,6693654,0.0345149,18570
131072,4,32,1024,256,8368459347265,4567956,0.0124725,18204
131072,4,64,512,128,9126258909414,5596403,0.0145494,25389
131072,4,128,256,64,12281161261555,8184372,0.0173543,30840
131072,8,4,4096,1024,14024938991080,6626891,0.0341853,18552
131072,8,32,512,128,7808540661276,4146770,0.0103704,22578
131072,8,64,256,64,8417346580977,5044195,0.0126068,25295
131072,8,128,128,32,12562484406354,8298039,0.0182439,32654
1024,256,4,1,0,105446260765369,68961245,0.154178,885
1024,32,32,1,0,63929116135690,39421483,0.083084,312
1024,16,64,1,0,81508773162938,46460456,0.107672,443
1024,8,128,1,0,95250558446349,53495466,0.126628,608
4096,1024,4,1,0,71854644542946,48813878,0.119019,8030
4096,128,32,1,0,40653855330280,26040484,0.0548541,1287
4096,64,64,1,0,37763547036174,24553158,0.0491443,2489
4096,32,128,1,0,38155370961312,24619427,0.047698,4185
16384,4096,4,1,0,26331949372727,15118952,0.0574524,15167
16384,512,32,1,0,24717338940698,17247483,0.0380646,11266
16384,256,64,1,0,23379644279951,16678348,0.0303299,12625
16384,128,128,1,0,21767513820472,15526466,0.0246621,9041
65536,16384,4,1,0,15975499079443,7404896,0.0350003,18133
65536,2048,32,1,0,10546921139234,6256947,0.0191861,21469
65536,1024,64,1,0,15003933295390,10252563,0.0276063,21829
65536,512,128,1,0,16137258880326,11191096,0.0220878,28473
131072,32768,4,1,0,13115925289395,6450413,0.0340132,19948
131072,4096,32,1,0,7563331777389,3991996,0.00928137,18926
131072,2048,64,1,0,8147465785732,4838280,0.0124594,28543
131072,1024,128,1,0,13448694983304,9069433,0.021546,32069
