1024,1,4,256,64,218515531855533,141606826,0.287491,740
1024,1,32,32,8,94921333152400,66219090,0.141161,983
1024,1,64,16,4,94621014171512,71038020,0.156296,1889
1024,1,128,8,2,110874442349138,89604220,0.198787,2053
1024,2,4,128,32,211655392332277,135247555,0.271612,486
1024,2,32,16,4,77078302021092,51285915,0.105675,1357
1024,2,64,8,2,74854494971622,52626389,0.11335,1761
1024,2,128,4,1,90412354286608,66025806,0.140595,572
1024,4,4,64,16,209176210973293,134438515,0.267409,262
1024,4,32,8,2,64885682906106,43909122,0.0886693,2005
1024,4,64,4,1,64789943709126,45455454,0.0982226,1582
1024,4,128,2,0,85398720652415,61673542,0.13174,953
1024,8,4,32,8,208548022738152,134701993,0.267337,293
1024,8,32,4,1,60737336760975,41172865,0.0806301,1359
1024,8,64,2,0,58582845849801,42039994,0.0872985,635
1024,8,128,1,0,87108022048470,62254322,0.133715,1098
4096,1,4,1024,256,187746992822414,103663429,0.208051,3208
4096,1,32,128,32,71661255359221,42791361,0.086704,3290
4096,1,64,64,16,59838942966001,38346870,0.0796088,3504
4096,1,128,32,8,64797273847548,44058617,0.0928428,5294
4096,2,4,512,128,181099890158282,95679918,0.191294,2943
4096,2,32,64,16,51332081058050,29164140,0.0574322,9431
4096,2,64,32,8,39238726570832,23901131,0.0483599,4915
4096,2,128,16,4,38977361076037,25088337,0.0508509,6366
4096,4,4,256,64,178226877420321,92371579,0.183951,4260
4096,4,32,32,8,46463247211295,25685528,0.0489851,2774
4096,4,64,16,4,30715659226010,18111794,0.0337165,3209
4096,4,128,8,2,27311466990795,17268977,0.0322627,7123
4096,8,4,128,32,177909047721420,91576009,0.182331,3257
4096,8,32,16,4,46188076892990,25105937,0.0475924,768
4096,8,64,8,2,29747890125109,17273752,0.0314124,5832
4096,8,128,4,1,23074763644275,14807332,0.0263807,5861
16384,1,4,4096,1024,153451882820685,80971587,0.16178,8498
16384,1,32,512,128,46918142177899,26293149,0.0511015,20933
16384,1,64,256,64,34750549653471,20380627,0.0393244,29844
16384,1,128,128,32,33825860955978,20778896,0.0407326,10767
16384,2,4,2048,512,142187459875194,73503219,0.145703,12240
16384,2,32,256,64,35310326509811,19230021,0.0356531,8022
16384,2,64,128,32,23722068170586,13299446,0.0235748,11550
16384,2,128,64,16,20296270173038,11665129,0.019987,15245
16384,4,4,1024,256,138527400147742,71556779,0.141567,14123
16384,4,32,128,32,32728241702894,17792246,0.0326169,25329
16384,4,64,64,16,21011764140093,11751476,0.0200913,10768
16384,4,128,32,8,16305895620455,9359782,0.0149971,9518
16384,8,4,512,128,137339325400567,70920142,0.139866,14476
16384,8,32,64,16,32256248536295,17541191,0.0316965,16943
16384,8,64,32,8,20506688518992,11471914,0.0194585,16181
16384,8,128,16,4,16390323571825,9327264,0.0144675,26704
65536,1,4,16384,4096,133463855613586,69450702,0.141927,45879
65536,1,32,2048,512,33583364130333,18507603,0.0341615,42124
65536,1,64,1024,256,22400625318059,12873611,0.0220769,57638
65536,1,128,512,128,18680694678949,11273975,0.0178817,39970
65536,2,4,8192,2048,128644750751029,66406028,0.134885,46025
65536,2,32,1024,256,28832790263640,15686238,0.0280152,62250
65536,2,64,512,128,18129954744344,10210479,0.0158085,33496
65536,2,128,256,64,13799358413355,7955558,0.0102387,43151
65536,4,4,4096,1024,127882350772653,66006859,0.134047,44458
65536,4,32,512,128,28531985910925,15519134,0.0273455,49343
65536,4,64,256,64,17462055969546,9850158,0.0150711,62830
65536,4,128,128,32,12786157026131,7446587,0.0091677,35675
65536,8,4,2048,512,127065734545641,65597456,0.133932,53985
65536,8,32,256,64,28479954518151,15482557,0.0272206,54829
65536,8,64,128,32,17535757414855,9881022,0.0149474,39864
65536,8,128,64,16,12502236027256,7319124,0.00899562,30917
131072,1,4,32768,8192,126217610968301,65608922,0.137513,59029
131072,1,32,4096,1024,30622689128338,16809654,0.0309043,75031
131072,1,64,2048,512,20112401084199,11445327,0.0188029,67191
131072,1,128,1024,256,16677199483789,9843116,0.0138379,67683
131072,2,4,16384,4096,123342490614096,63911998,0.133654,57274
131072,2,32,2048,512,28011049373113,15279831,0.0273221,66249
131072,2,64,1024,256,17477229768041,9855671,0.0150905,53622
131072,2,128,512,128,13459257369477,7783401,0.00919065,67187
131072,4,4,8192,2048,122413069901078,63450132,0.133379,76120
131072,4,32,1024,256,27515687664914,15005541,0.0270392,95326
131072,4,64,512,128,17352624317893,9752910,0.0147924,93630
131072,4,128,256,64,13308411394415,7643052,0.00881843,63501
131072,8,4,4096,1024,122269561575839,63382101,0.133349,72992
131072,8,32,512,128,27462202639841,14978552,0.0270083,94442
131072,8,64,256,64,17327407084725,9740712,0.0147599,77227
131072,8,128,128,32,13268024984698,7623883,0.00877815,64883
1024,256,4,1,0,210034678635939,137111637,0.272472,1481
1024,32,32,1,0,58097759715976,39076311,0.0755672,393
1024,16,64,1,0,54722470379050,40245044,0.0825317,1490
1024,8,128,1,0,87351554294047,62320945,0.133715,358
4096,1024,4,1,0,175097368948725,90106172,0.179949,5442
4096,128,32,1,0,46023959768762,24626395,0.0465003,1743
4096,64,64,1,0,29679909344371,17305727,0.031462,3154
4096,32,128,1,0,22787353888356,14685330,0.0260422,5654
16384,4096,4,1,0,133532188568070,69017303,0.135783,18606
16384,512,32,1,0,31493847120548,17171164,0.0305087,19488
16384,256,64,1,0,20151217890324,11308467,0.0187807,18646
16384,128,128,1,0,15924373851658,9097141,0.0139496,21879
65536,16384,4,1,0,127347534477718,65780393,0.133897,55310
65536,2048,32,1,0,28562246000418,15527988,0.0272093,39528
65536,1024,64,1,0,17551435764312,9893082,0.0149101,42778
65536,512,128,1,0,12967390128398,7520893,0.00889355,48845
131072,32768,4,1,0,122088417304629,63407053,0.133167,84438
131072,4096,32,1,0,28119591456943,15329946,0.0269911,77028
131072,2048,64,1,0,17357995228657,9752452,0.0147393,85300
131072,1024,128,1,0,14190456597977,8066121,0.00874905,100482
