1024,1,4,256,64,129040037987532,102653349,0.243922,313
1024,1,32,32,8,86022047880435,68601350,0.181071,82
1024,1,64,16,4,85650695194150,68427659,0.179466,25
1024,1,128,8,2,90134111176504,72010569,0.183786,41
1024,2,4,128,32,41698733450962,32519973,0.0855343,347
1024,2,32,16,4,47013066407469,37355527,0.100996,85
1024,2,64,8,2,56622470267041,45141042,0.122829,38
1024,2,128,4,1,80843595370886,64577138,0.164261,33
1024,4,4,64,16,29844410335362,22983598,0.0609517,334
1024,4,32,8,2,53600736221925,42663037,0.115341,89
1024,4,64,4,1,64509752806215,51491646,0.137329,28
1024,4,128,2,0,82689299025756,66147290,0.166923,19
1024,8,4,32,8,20678486218503,15638437,0.0417579,308
1024,8,32,4,1,41079952966414,32624080,0.0855584,66
1024,8,64,2,0,63481488755152,50696203,0.135894,32
1024,8,128,1,0,78819302176987,63014580,0.160016,14
4096,1,4,1024,256,20633899375095,15762122,0.0462279,498
4096,1,32,128,32,17226602194263,13483467,0.0365663,223
4096,1,64,64,16,25124093007610,19910186,0.0520739,129
4096,1,128,32,8,31021484746246,24638842,0.0598531,60
4096,2,4,512,128,10139557052300,7354394,0.0152383,721
4096,2,32,64,16,9155447250091,7054890,0.0147463,242
4096,2,64,32,8,13793854066481,10876853,0.0250045,175
4096,2,128,16,4,16904829677617,13410776,0.0301652,99
4096,4,4,256,64,9455607544552,6777595,0.0137248,634
4096,4,32,32,8,8751838471019,6730712,0.0139117,171
4096,4,64,16,4,13334666328731,10485157,0.0238611,173
4096,4,128,8,2,16223079417261,12836934,0.0278524,102
4096,8,4,128,32,9140646052616,6521263,0.013047,656
4096,8,32,16,4,5921190826507,4446504,0.00646353,203
4096,8,64,8,2,7725317052140,5993182,0.0111572,117
4096,8,128,4,1,13194443408413,10400154,0.0220235,79
16384,1,4,4096,1024,19002348421891,14577293,0.043321,1121
16384,1,32,512,128,12096005946037,9426826,0.0238545,416
16384,1,64,256,64,11703363280551,9193582,0.0218313,322
16384,1,128,128,32,10840411890404,8518578,0.0186807,247
16384,2,4,2048,512,8447958698412,6146411,0.0123932,1459
16384,2,32,256,64,6410758778631,4911488,0.00900843,504
16384,2,64,128,32,9113685623662,7155114,0.0156411,378
16384,2,128,64,16,9352104147069,7380227,0.0151359,303
16384,4,4,1024,256,8650099886658,6306764,0.0126901,1231
16384,4,32,128,32,6261726090860,4805430,0.00839215,409
16384,4,64,64,16,6136225311189,4778398,0.00833663,334
16384,4,128,32,8,6364594773163,4991173,0.00877782,267
16384,8,4,512,128,8626746820304,6274764,0.0125446,1177
16384,8,32,64,16,4271926989955,3200036,0.00216342,429
16384,8,64,32,8,3884809286816,2960601,0.00139731,360
16384,8,128,16,4,3759562455837,2885940,0.00112249,317
65536,1,4,16384,4096,6989373172675,4836515,0.00795435,1470
65536,1,32,2048,512,4421553838806,3338372,0.00286503,599
65536,1,64,1024,256,4235010649153,3260946,0.0025665,404
65536,1,128,512,128,4281752836323,3331548,0.00263808,296
65536,2,4,8192,2048,6567427357264,4396185,0.00631569,1578
65536,2,32,1024,256,3961229020434,2976551,0.00154953,626
65536,2,64,512,128,3728580863475,2868305,0.00118886,494
65536,2,128,256,64,3688049965710,2873234,0.00115068,389
65536,4,4,4096,1024,6063825238376,3907167,0.00491671,1600
65536,4,32,512,128,3807739486184,2851469,0.00117118,642
65536,4,64,256,64,3565382201254,2737233,0.000779402,465
65536,4,128,128,32,3462578325317,2687825,0.000576662,445
65536,8,4,2048,512,5905912857821,3757542,0.00447365,1630
65536,8,32,256,64,3756947122902,2805835,0.00102508,666
65536,8,64,128,32,3521138570994,2701139,0.000658102,468
65536,8,128,64,16,3428653927384,2663312,0.000495376,396
131072,1,4,32768,8192,5833028000479,3730258,0.00453591,1562
131072,1,32,4096,1024,3814961832105,2848882,0.00117156,597
131072,1,64,2048,512,3643024063253,2791601,0.000915778,410
131072,1,128,1024,256,3646834012268,2828187,0.000914617,376
131072,2,4,16384,4096,5698485872196,3652748,0.00439887,1589
131072,2,32,2048,512,3657991623116,2741592,0.000901517,621
131072,2,64,1024,256,3450934498276,2651799,0.000550978,483
131072,2,128,512,128,3366214966085,2619893,0.000397278,412
131072,4,4,8192,2048,5585447386136,3592186,0.00432835,1634
131072,4,32,1024,256,3616611099778,2714511,0.000840911,685
131072,4,64,512,128,3412778832759,2626037,0.000481864,483
131072,4,128,256,64,3327638503449,2589615,0.000310367,438
131072,8,4,4096,1024,5540418387904,3572910,0.00432764,1686
131072,8,32,512,128,3600731736633,2706898,0.000832809,673
131072,8,64,256,64,3405978525285,2622084,0.00047875,524
131072,8,128,128,32,3318862054141,2584780,0.000301584,450
1024,256,4,1,0,9354819503844,6608350,0.0132493,285
1024,32,32,1,0,42172034226493,33497333,0.0877347,34
1024,16,64,1,0,53960749473179,43061608,0.113824,32
1024,8,128,1,0,78822121827285,63067013,0.160016,11
4096,1024,4,1,0,8950876119398,6418537,0.0127299,792
4096,128,32,1,0,4497968679925,3306786,0.00246028,166
4096,64,64,1,0,4024220588753,3015080,0.00155167,103
4096,32,128,1,0,13129677866720,10351002,0.0225882,73
16384,4096,4,1,0,8428296555793,6202826,0.01231,1247
16384,512,32,1,0,4256454343755,3191214,0.00214195,458
16384,256,64,1,0,3822777291980,2916546,0.00125283,284
16384,128,128,1,0,3637129992493,2797208,0.000824748,232
65536,16384,4,1,0,5587665084088,3600501,0.00432844,1683
65536,2048,32,1,0,3688151831409,2744015,0.000832306,644
65536,1024,64,1,0,3449768432574,2640492,0.000474261,465
65536,512,128,1,0,3337686894412,2592086,0.000295574,383
131072,32768,4,1,0,5493116414465,3550889,0.00431515,1547
131072,4096,32,1,0,3573199112742,2694113,0.000822905,574
131072,2048,64,1,0,3392412256723,2616197,0.000475461,504
131072,1024,128,1,0,3307911062164,2580093,0.000293286,402
